date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season,temp_7day_avg,temp_30day_avg,rain_7day_sum,rain_30day_sum,yearly_avg_temp,month_name,is_anomaly,season_code,heat_index
2020-10-30,2020,10,21.02,0.66,69.6,20.8,Normal,Mumbai,Autumn,22.85,24.29,9.74,33.17,28.04,Oct,0,3,23.3
2020-10-31,2020,10,24.1,0.71,58.4,27.1,Normal,Mumbai,Autumn,23.14,24.42,7.82,33.61,28.04,Oct,0,3,25.36
2020-11-01,2020,11,23.35,0.14,66.0,16.1,Normal,Mumbai,Autumn,23.27,24.31,6.5,32.22,28.04,Nov,0,3,24.62
2020-11-02,2020,11,25.95,1.22,53.5,6.6,Normal,Mumbai,Autumn,23.39,24.37,7.63,32.78,28.04,Nov,0,3,26.65
2020-11-03,2020,11,20.87,0.28,68.0,11.5,Normal,Mumbai,Autumn,23.08,24.22,7.12,31.43,28.04,Nov,0,3,23.5
2020-11-04,2020,11,23.53,0.1,62.0,6.5,Normal,Mumbai,Autumn,23.08,24.16,6.34,30.9,28.04,Nov,0,3,24.92
2020-11-05,2020,11,20.24,6.94,64.0,16.9,Normal,Mumbai,Autumn,22.72,23.9,10.05,37.7,28.04,Nov,0,3,24.03
2020-11-06,2020,11,22.35,0.38,58.2,20.3,Normal,Mumbai,Autumn,22.91,23.77,9.77,37.85,28.04,Nov,0,3,24.65
2020-11-07,2020,11,23.48,0.18,76.3,26.2,Normal,Mumbai,Autumn,22.82,23.7,9.24,36.03,28.04,Nov,0,3,24.01
2020-11-08,2020,11,18.82,1.44,78.7,3.1,Normal,Mumbai,Autumn,22.18,23.44,10.54,37.11,28.04,Nov,0,3,21.44
2020-11-09,2020,11,21.53,2.07,38.3,5.8,Normal,Mumbai,Autumn,21.55,23.3,11.39,38.81,28.04,Nov,0,3,24.93
2020-11-10,2020,11,20.91,0.08,69.3,17.4,Normal,Mumbai,Autumn,21.55,23.19,11.19,35.71,28.04,Nov,0,3,23.32
2020-11-11,2020,11,20.62,0.13,49.2,3.6,Normal,Mumbai,Autumn,21.14,22.99,11.22,34.55,28.04,Nov,0,3,25.06
2020-11-12,2020,11,22.17,0.11,65.1,25.4,Normal,Mumbai,Autumn,21.41,22.96,4.39,34.51,28.04,Nov,0,3,24.11
2020-11-13,2020,11,23.19,0.06,42.2,16.4,Normal,Mumbai,Autumn,21.53,22.9,4.07,34.38,28.04,Nov,0,3,25.13
2020-11-14,2020,11,21.23,1.29,64.0,9.8,Normal,Mumbai,Autumn,21.21,22.86,5.18,35.29,28.04,Nov,0,3,24.01
2020-11-15,2020,11,21.66,1.06,51.6,27.6,Normal,Mumbai,Autumn,21.62,22.76,4.8,35.27,28.04,Nov,0,3,24.88
2020-11-16,2020,11,21.45,1.3,55.4,21.8,Normal,Mumbai,Autumn,21.6,22.66,4.03,34.89,28.04,Nov,0,3,24.71
2020-11-17,2020,11,21.21,0.85,55.7,3.2,Normal,Mumbai,Autumn,21.65,22.48,4.8,35.35,28.04,Nov,0,3,24.69
2020-11-18,2020,11,19.5,2.04,52.7,9.8,Normal,Mumbai,Autumn,21.49,22.4,6.71,34.94,28.04,Nov,0,3,25.25
2020-11-19,2020,11,22.73,0.95,52.9,10.3,Normal,Mumbai,Autumn,21.57,22.39,7.55,35.75,28.04,Nov,0,3,24.95
2020-11-20,2020,11,21.44,3.01,56.0,10.2,Normal,Mumbai,Autumn,21.32,22.28,10.5,38.48,28.04,Nov,0,3,24.67
2020-11-21,2020,11,21.53,0.8,58.5,22.5,Normal,Mumbai,Autumn,21.36,22.19,10.01,35.05,28.04,Nov,0,3,24.51
2020-11-22,2020,11,19.66,1.88,63.2,15.5,Normal,Mumbai,Autumn,21.07,22.05,10.83,36.76,28.04,Nov,0,3,24.24
2020-11-23,2020,11,20.12,0.63,78.6,6.0,Normal,Mumbai,Autumn,20.88,21.98,10.16,34.76,28.04,Nov,0,3,21.51
2020-11-24,2020,11,20.49,0.69,50.5,18.7,Normal,Mumbai,Autumn,20.78,21.92,10.0,33.99,28.04,Nov,0,3,25.05
2020-11-25,2020,11,18.4,2.27,61.3,19.3,Normal,Mumbai,Autumn,20.62,21.7,10.23,36.17,28.04,Nov,0,3,25.03
2020-11-26,2020,11,18.11,0.14,67.7,19.7,Normal,Mumbai,Autumn,19.96,21.53,9.42,35.52,28.04,Nov,0,3,24.2
2020-11-27,2020,11,19.69,1.0,52.9,8.9,Normal,Mumbai,Autumn,19.71,21.4,7.41,35.64,28.04,Nov,0,3,25.17
2020-11-28,2020,11,21.33,1.56,38.3,4.1,Normal,Mumbai,Autumn,19.69,21.36,8.17,33.97,28.04,Nov,0,3,24.94
2020-11-29,2020,11,19.52,1.67,40.9,34.9,Normal,Mumbai,Autumn,19.67,21.31,7.96,34.98,28.04,Nov,0,3,25.37
2020-11-30,2020,11,18.92,1.07,38.3,22.3,Normal,Mumbai,Autumn,19.49,21.13,8.4,35.34,28.04,Nov,0,3,25.47
2020-12-01,2020,12,19.19,0.71,75.4,17.8,Normal,Mumbai,Winter,19.31,20.99,8.42,35.91,28.04,Dec,0,0,22.19
2020-12-02,2020,12,19.69,0.36,66.1,16.3,Normal,Mumbai,Winter,19.49,20.79,6.51,35.05,28.04,Dec,0,0,23.84
2020-12-03,2020,12,19.8,2.88,67.6,9.8,Normal,Mumbai,Winter,19.73,20.75,9.25,37.65,28.04,Dec,0,0,23.59
2020-12-04,2020,12,23.54,0.55,69.8,12.4,Normal,Mumbai,Winter,20.28,20.75,8.8,38.1,28.04,Dec,0,0,24.53
2020-12-05,2020,12,21.84,1.93,54.2,19.8,Normal,Mumbai,Winter,20.36,20.8,9.17,33.09,28.04,Dec,0,0,24.78
2020-12-06,2020,12,21.77,0.04,83.0,19.7,Normal,Mumbai,Winter,20.68,20.78,7.54,32.75,28.04,Dec,0,0,21.5
2020-12-07,2020,12,21.96,0.32,63.4,3.2,Normal,Mumbai,Winter,21.11,20.73,6.79,32.89,28.04,Dec,0,0,24.19
2020-12-08,2020,12,18.68,0.51,59.3,5.7,Normal,Mumbai,Winter,21.04,20.73,6.59,31.96,28.04,Dec,0,0,25.11
2020-12-09,2020,12,18.32,1.34,71.1,9.3,Normal,Mumbai,Winter,20.84,20.62,7.57,31.23,28.04,Dec,0,0,23.41
2020-12-10,2020,12,18.47,0.46,66.7,4.8,Normal,Mumbai,Winter,20.65,20.54,5.15,31.61,28.04,Dec,0,0,24.18
2020-12-11,2020,12,22.11,0.05,73.4,11.0,Normal,Mumbai,Winter,20.45,20.59,4.65,31.53,28.04,Dec,0,0,23.2
2020-12-12,2020,12,19.27,0.23,73.9,10.2,Normal,Mumbai,Winter,20.08,20.49,2.95,31.65,28.04,Dec,0,0,22.51
2020-12-13,2020,12,18.2,0.36,56.5,8.1,Normal,Mumbai,Winter,19.57,20.33,3.27,31.95,28.04,Dec,0,0,25.66
2020-12-14,2020,12,19.42,0.23,61.9,4.4,Normal,Mumbai,Winter,19.21,20.27,3.18,30.89,28.04,Dec,0,0,24.48
2020-12-15,2020,12,19.7,0.27,50.9,11.9,Normal,Mumbai,Winter,19.36,20.2,2.94,30.1,28.04,Dec,0,0,25.26
2020-12-16,2020,12,20.45,1.76,43.7,7.9,Normal,Mumbai,Winter,19.66,20.17,3.36,30.56,28.04,Dec,0,0,25.16
2020-12-17,2020,12,20.42,0.64,68.4,26.2,Normal,Mumbai,Winter,19.94,20.14,3.54,30.35,28.04,Dec,0,0,23.42
2020-12-18,2020,12,18.8,0.62,69.6,13.2,Normal,Mumbai,Winter,19.47,20.12,4.11,28.93,28.04,Dec,0,0,23.51
2020-12-19,2020,12,21.07,4.08,40.2,25.0,Normal,Mumbai,Winter,19.72,20.06,7.96,32.06,28.04,Dec,0,0,25.01
2020-12-20,2020,12,19.08,0.71,52.8,14.8,Normal,Mumbai,Winter,19.85,19.98,8.31,29.76,28.04,Dec,0,0,25.43
2020-12-21,2020,12,19.81,3.15,60.6,22.4,Normal,Mumbai,Winter,19.9,19.93,11.23,32.11,28.04,Dec,0,0,24.51
2020-12-22,2020,12,21.08,0.43,61.5,8.5,Normal,Mumbai,Winter,20.1,19.98,11.39,30.66,28.04,Dec,0,0,24.25
2020-12-23,2020,12,19.1,0.61,80.5,6.7,Normal,Mumbai,Winter,19.91,19.94,10.24,30.64,28.04,Dec,0,0,20.93
2020-12-24,2020,12,19.22,0.61,53.7,26.1,Normal,Mumbai,Winter,19.74,19.9,10.21,30.56,28.04,Dec,0,0,25.31
2020-12-25,2020,12,20.97,0.95,58.3,30.1,Normal,Mumbai,Winter,20.05,19.98,10.54,29.24,28.04,Dec,0,0,24.53
2020-12-26,2020,12,18.82,1.05,66.5,15.3,Normal,Mumbai,Winter,19.73,20.01,7.51,30.15,28.04,Dec,0,0,24.05
2020-12-27,2020,12,19.54,0.34,56.5,12.5,Normal,Mumbai,Winter,19.79,20.0,7.14,29.49,28.04,Dec,0,0,24.98
2020-12-28,2020,12,20.97,1.89,55.0,6.5,Normal,Mumbai,Winter,19.96,19.99,5.88,29.82,28.04,Dec,0,0,24.75
2020-12-29,2020,12,23.25,0.82,54.1,16.6,Normal,Mumbai,Winter,20.27,20.12,6.27,28.97,28.04,Dec,0,0,25.06
2020-12-30,2020,12,21.1,0.02,62.3,1.6,Normal,Mumbai,Winter,20.55,20.19,5.68,27.92,28.04,Dec,0,0,24.17
2020-12-31,2020,12,20.93,1.07,58.2,14.0,Normal,Mumbai,Winter,20.8,20.25,6.14,28.28,28.04,Dec,0,0,24.54
2021-01-01,2021,1,21.05,1.92,66.8,12.6,Normal,Mumbai,Winter,20.81,20.29,7.11,29.84,28.05,Jan,0,0,23.67
2021-01-02,2021,1,18.68,0.35,63.6,3.1,Normal,Mumbai,Winter,20.79,20.25,6.41,27.31,28.05,Jan,0,0,24.57
2021-01-03,2021,1,20.49,0.05,38.3,8.7,Normal,Mumbai,Winter,20.92,20.15,6.12,26.81,28.05,Jan,0,0,25.03
2021-01-04,2021,1,20.31,1.98,42.5,9.1,Normal,Mumbai,Winter,20.83,20.1,6.21,26.86,28.05,Jan,0,0,25.18
2021-01-05,2021,1,20.87,4.49,55.0,9.8,Normal,Mumbai,Winter,20.49,20.07,9.88,31.31,28.05,Jan,0,0,24.76
2021-01-06,2021,1,20.6,0.1,69.8,5.7,Normal,Mumbai,Winter,20.42,20.03,9.96,31.09,28.05,Jan,0,0,23.21
2021-01-07,2021,1,21.04,3.34,53.5,45.878000000000064,Normal,Mumbai,Winter,20.43,20.1,12.23,33.92,28.05,Jan,0,0,24.83
2021-01-08,2021,1,20.05,0.53,63.7,3.0,Normal,Mumbai,Winter,20.29,20.16,10.84,33.11,28.05,Jan,0,0,24.09
2021-01-09,2021,1,20.65,3.41,66.0,7.2,Normal,Mumbai,Winter,20.57,20.24,13.9,36.06,28.05,Jan,0,0,23.75
2021-01-10,2021,1,18.77,1.26,65.4,18.9,Normal,Mumbai,Winter,20.33,20.12,15.11,37.27,28.05,Jan,0,0,24.25
2021-01-11,2021,1,20.18,2.65,54.5,14.3,Normal,Mumbai,Winter,20.31,20.15,15.78,39.69,28.05,Jan,0,0,24.92
2021-01-12,2021,1,22.8,1.85,48.5,15.0,Normal,Mumbai,Winter,20.58,20.31,13.14,41.18,28.05,Jan,0,0,25.06
2021-01-13,2021,1,21.25,0.03,46.9,5.1,Normal,Mumbai,Winter,20.68,20.37,13.07,40.98,28.05,Jan,0,0,25.02
2021-01-14,2021,1,20.79,0.08,89.7,4.7,Normal,Mumbai,Winter,20.64,20.4,9.81,40.79,28.05,Jan,0,0,19.17
2021-01-15,2021,1,23.73,0.9,64.6,10.8,Normal,Mumbai,Winter,21.17,20.51,10.18,39.93,28.05,Jan,0,0,24.94
2021-01-16,2021,1,18.9,0.17,78.4,4.6,Normal,Mumbai,Winter,20.92,20.46,6.94,39.46,28.05,Jan,0,0,21.5
2021-01-17,2021,1,19.34,0.74,51.7,23.1,Normal,Mumbai,Winter,21.0,20.48,6.42,39.58,28.05,Jan,0,0,25.37
2021-01-18,2021,1,23.64,3.71,72.5,35.2,Normal,Mumbai,Winter,21.49,20.57,7.48,39.21,28.05,Jan,0,0,24.45
2021-01-19,2021,1,21.21,0.42,55.2,9.0,Normal,Mumbai,Winter,21.27,20.64,6.05,38.92,28.05,Jan,0,0,24.72
2021-01-20,2021,1,20.85,0.81,59.7,11.3,Normal,Mumbai,Winter,21.21,20.67,6.83,36.58,28.05,Jan,0,0,24.42
2021-01-21,2021,1,19.48,0.58,57.1,10.7,Normal,Mumbai,Winter,21.02,20.62,7.33,36.73,28.05,Jan,0,0,24.96
2021-01-22,2021,1,22.03,1.19,51.2,11.0,Normal,Mumbai,Winter,20.78,20.72,7.62,37.31,28.05,Jan,0,0,24.9
2021-01-23,2021,1,22.25,0.26,51.4,11.0,Normal,Mumbai,Winter,21.26,20.82,7.71,36.96,28.05,Jan,0,0,24.92
2021-01-24,2021,1,19.87,0.36,59.6,3.2,Normal,Mumbai,Winter,21.33,20.78,7.33,36.37,28.05,Jan,0,0,24.59
2021-01-25,2021,1,21.38,2.35,54.1,36.6,Normal,Mumbai,Winter,21.01,20.87,5.97,37.67,28.05,Jan,0,0,24.78
2021-01-26,2021,1,21.17,2.0,61.3,18.2,Normal,Mumbai,Winter,21.0,20.92,7.55,39.33,28.05,Jan,0,0,24.27
2021-01-27,2021,1,22.14,1.87,51.6,13.1,Normal,Mumbai,Winter,21.19,20.96,8.61,39.31,28.05,Jan,0,0,24.9
2021-01-28,2021,1,20.16,1.77,67.1,15.3,Normal,Mumbai,Winter,21.29,20.86,9.8,40.26,28.05,Jan,0,0,23.62
2021-01-29,2021,1,23.8,0.74,55.4,25.2,Normal,Mumbai,Winter,21.54,20.95,9.35,40.98,28.05,Jan,0,0,25.25
2021-01-30,2021,1,23.39,1.57,76.4,13.8,Normal,Mumbai,Winter,21.7,21.03,10.66,41.48,28.05,Jan,0,0,23.91
2021-01-31,2021,1,21.56,0.59,59.5,12.2,Normal,Mumbai,Winter,21.94,21.05,10.89,40.15,28.05,Jan,0,0,24.44
2021-02-01,2021,2,21.87,0.13,59.0,33.1,Normal,Mumbai,Winter,22.01,21.15,8.67,39.93,28.05,Feb,0,0,24.51
2021-02-02,2021,2,22.09,0.6,76.0,7.0,Normal,Mumbai,Winter,22.14,21.21,7.27,40.48,28.05,Feb,0,0,22.85
2021-02-03,2021,2,21.22,0.21,55.0,4.5,Normal,Mumbai,Winter,22.01,21.24,5.61,38.71,28.05,Feb,0,0,24.73
2021-02-04,2021,2,21.82,0.59,55.9,12.5,Normal,Mumbai,Winter,22.25,21.27,4.43,34.81,28.05,Feb,0,0,24.69
2021-02-05,2021,2,22.18,0.42,53.0,11.8,Normal,Mumbai,Winter,22.02,21.32,4.11,35.13,28.05,Feb,0,0,24.86
2021-02-06,2021,2,25.1,1.1,62.0,22.8,Normal,Mumbai,Winter,22.26,21.46,3.64,32.89,28.05,Feb,0,0,26.09
2021-02-07,2021,2,24.21,0.82,52.6,16.8,Normal,Mumbai,Winter,22.64,21.59,3.87,33.18,28.05,Feb,0,0,25.48
2021-02-08,2021,2,24.29,1.47,67.8,5.5,Normal,Mumbai,Winter,22.99,21.72,5.21,31.24,28.05,Feb,0,0,25.27
2021-02-09,2021,2,23.55,0.86,59.5,9.8,Normal,Mumbai,Winter,23.2,21.88,5.47,30.84,28.05,Feb,0,0,25.03
2021-02-10,2021,2,21.43,3.02,68.4,11.7,Normal,Mumbai,Winter,23.23,21.92,8.28,31.21,28.05,Feb,0,0,23.54
2021-02-11,2021,2,23.15,0.11,67.3,12.5,Normal,Mumbai,Winter,23.42,21.93,7.8,29.47,28.05,Feb,0,0,24.41
2021-02-12,2021,2,24.78,1.4,54.9,15.5,Normal,Mumbai,Winter,23.79,22.05,8.78,30.84,28.05,Feb,0,0,25.8
2021-02-13,2021,2,21.55,1.34,52.6,32.9,Normal,Mumbai,Winter,23.28,22.07,9.02,32.1,28.05,Feb,0,0,24.84
2021-02-14,2021,2,24.5,3.61,56.7,21.2,Normal,Mumbai,Winter,23.32,22.1,11.81,34.81,28.05,Feb,0,0,25.62
2021-02-15,2021,2,27.14,0.56,60.1,45.878000000000064,Normal,Mumbai,Winter,23.73,22.37,10.9,35.2,28.05,Feb,0,0,28.27
2021-02-16,2021,2,25.37,0.44,63.3,3.1,Normal,Mumbai,Winter,23.99,22.57,10.48,34.9,28.05,Feb,0,0,26.36
2021-02-17,2021,2,26.01,0.23,64.5,20.7,Normal,Mumbai,Winter,24.64,22.65,7.69,31.42,28.05,Feb,0,0,27.1
2021-02-18,2021,2,24.34,0.37,59.7,23.0,Normal,Mumbai,Winter,24.81,22.76,7.95,31.37,28.05,Feb,0,0,25.49
2021-02-19,2021,2,25.58,0.84,53.2,12.5,Normal,Mumbai,Winter,24.93,22.91,7.39,31.4,28.05,Feb,0,0,26.34
2021-02-20,2021,2,23.17,2.18,54.1,5.1,Normal,Mumbai,Winter,25.16,23.04,8.23,33.0,28.05,Feb,0,0,25.04
2021-02-21,2021,2,25.57,0.4,65.2,10.3,Normal,Mumbai,Winter,25.31,23.15,5.02,32.21,28.05,Feb,0,0,26.61
2021-02-22,2021,2,25.48,0.21,53.5,1.6,Normal,Mumbai,Winter,25.07,23.26,4.67,32.16,28.05,Feb,0,0,26.27
2021-02-23,2021,2,25.05,0.38,60.1,14.7,Normal,Mumbai,Winter,25.03,23.44,4.61,32.18,28.05,Feb,0,0,26.03
2021-02-24,2021,2,26.72,0.13,65.9,40.3,Normal,Mumbai,Winter,25.13,23.61,4.51,29.96,28.05,Feb,0,0,28.11
2021-02-25,2021,2,24.06,3.14,75.3,9.0,Normal,Mumbai,Winter,25.09,23.71,7.28,31.1,28.05,Feb,0,0,24.72
2021-02-26,2021,2,24.71,2.47,55.2,14.2,Normal,Mumbai,Winter,24.97,23.8,8.91,31.7,28.05,Feb,0,0,25.76
2021-02-27,2021,2,25.27,0.44,56.7,27.3,Normal,Mumbai,Winter,25.27,23.97,7.17,30.37,28.05,Feb,0,0,26.17
2021-02-28,2021,2,23.71,0.34,38.3,7.9,Normal,Mumbai,Winter,25.0,23.96,7.11,29.97,28.05,Feb,0,0,25.19
2021-03-01,2021,3,25.72,2.83,50.6,12.8,Normal,Mumbai,Spring,25.03,24.04,9.73,31.23,28.05,Mar,0,1,26.37
2021-03-02,2021,3,22.93,0.02,50.4,17.7,Normal,Mumbai,Spring,24.73,24.09,9.37,30.66,28.05,Mar,0,1,25.05
2021-03-03,2021,3,27.21,1.1,65.1,8.3,Normal,Mumbai,Spring,24.8,24.26,10.34,31.63,28.05,Mar,0,1,28.78
2021-03-04,2021,3,25.84,2.97,78.1,11.0,Normal,Mumbai,Spring,25.06,24.39,10.17,34.0,28.05,Mar,0,1,27.3
2021-03-05,2021,3,25.12,0.85,65.8,1.9,Normal,Mumbai,Spring,25.11,24.52,8.55,34.64,28.05,Mar,0,1,26.12
2021-03-06,2021,3,24.79,0.02,69.9,14.3,Normal,Mumbai,Spring,25.05,24.62,8.13,34.07,28.05,Mar,0,1,25.74
2021-03-07,2021,3,25.82,0.3,52.9,22.4,Normal,Mumbai,Spring,25.35,24.74,8.09,33.95,28.05,Mar,0,1,26.52
2021-03-08,2021,3,27.34,3.07,48.0,9.7,Normal,Mumbai,Spring,25.58,24.81,8.33,35.92,28.05,Mar,0,1,27.61
2021-03-09,2021,3,27.26,0.02,60.3,6.2,Normal,Mumbai,Spring,26.2,24.92,8.33,35.12,28.05,Mar,0,1,28.44
2021-03-10,2021,3,25.52,0.6,53.8,1.6,Normal,Mumbai,Spring,25.96,24.96,7.83,34.25,28.05,Mar,0,1,26.31
2021-03-11,2021,3,25.44,1.87,51.4,24.4,Normal,Mumbai,Spring,25.9,25.02,6.73,35.26,28.05,Mar,0,1,26.2
2021-03-12,2021,3,27.83,2.18,62.2,14.8,Normal,Mumbai,Spring,26.29,25.23,8.06,34.42,28.05,Mar,0,1,29.44
2021-03-13,2021,3,25.9,0.78,48.1,6.5,Normal,Mumbai,Spring,26.44,25.32,8.82,35.09,28.05,Mar,0,1,26.42
2021-03-14,2021,3,27.21,0.32,68.3,18.0,Normal,Mumbai,Spring,26.64,25.41,8.84,34.01,28.05,Mar,0,1,29.06
2021-03-15,2021,3,27.44,1.1,56.0,24.1,Normal,Mumbai,Spring,26.66,25.6,6.87,33.77,28.05,Mar,0,1,28.31
2021-03-16,2021,3,27.86,0.37,59.5,16.0,Normal,Mumbai,Spring,26.74,25.71,7.22,30.53,28.05,Mar,0,1,29.19
2021-03-17,2021,3,28.82,0.35,61.0,6.8,Normal,Mumbai,Spring,27.21,25.77,6.97,30.32,28.05,Mar,0,1,30.88
2021-03-18,2021,3,25.77,1.98,55.3,10.7,Normal,Mumbai,Spring,27.26,25.78,7.08,31.86,28.05,Mar,0,1,26.55
2021-03-19,2021,3,24.94,0.2,72.7,4.1,Normal,Mumbai,Spring,26.85,25.75,5.1,31.83,28.05,Mar,0,1,25.89
2021-03-20,2021,3,27.09,0.02,43.9,6.6,Normal,Mumbai,Spring,27.02,25.84,4.34,31.48,28.05,Mar,0,1,27.14
2021-03-21,2021,3,30.78,0.49,72.8,12.5,Normal,Mumbai,Spring,27.53,26.01,4.51,31.13,28.05,Mar,0,1,37.84
2021-03-22,2021,3,31.25,0.81,56.5,7.0,Normal,Mumbai,Spring,28.07,26.28,4.22,29.76,28.05,Mar,0,1,34.5
2021-03-23,2021,3,31.1,1.47,69.2,16.1,Normal,Mumbai,Spring,28.54,26.47,5.32,30.83,28.05,Mar,0,1,37.62
2021-03-24,2021,3,28.2,1.82,62.0,35.8,Normal,Mumbai,Spring,28.45,26.56,6.79,32.44,28.05,Mar,0,1,29.99
2021-03-25,2021,3,25.96,1.31,68.5,17.6,Normal,Mumbai,Spring,28.47,26.59,6.12,33.37,28.05,Mar,0,1,27.18
2021-03-26,2021,3,25.25,1.18,58.8,3.4,Normal,Mumbai,Spring,28.52,26.54,7.1,34.42,28.05,Mar,0,1,26.19
2021-03-27,2021,3,27.98,1.32,62.4,9.6,Normal,Mumbai,Spring,28.65,26.67,8.4,32.6,28.05,Mar,0,1,29.69
2021-03-28,2021,3,28.74,0.38,71.0,11.2,Normal,Mumbai,Spring,28.35,26.8,8.29,30.51,28.05,Mar,0,1,32.34
2021-03-29,2021,3,31.13,0.58,61.0,41.6,Normal,Mumbai,Spring,28.34,27.0,8.06,30.65,28.05,Mar,0,1,35.38
2021-03-30,2021,3,30.62,1.15,73.3,11.1,Normal,Mumbai,Spring,28.27,27.23,7.74,31.46,28.05,Mar,0,1,37.54
2021-03-31,2021,3,29.79,0.08,63.5,18.1,Normal,Mumbai,Spring,28.5,27.36,6.0,28.71,28.05,Mar,0,1,33.12
2021-04-01,2021,4,28.25,0.42,52.7,7.0,Normal,Mumbai,Spring,28.82,27.54,5.11,29.11,28.05,Apr,0,1,29.01
2021-04-02,2021,4,28.28,0.63,56.5,7.4,Normal,Mumbai,Spring,29.26,27.58,4.56,28.64,28.05,Apr,0,1,29.46
2021-04-03,2021,4,30.24,0.91,68.9,31.2,Normal,Mumbai,Spring,29.58,27.72,4.15,26.58,28.05,Apr,0,1,35.35
2021-04-04,2021,4,31.03,0.8,47.6,9.8,Normal,Mumbai,Spring,29.91,27.92,4.57,26.53,28.05,Apr,0,1,32.21
2021-04-05,2021,4,30.71,1.52,67.9,7.4,Normal,Mumbai,Spring,29.85,28.12,5.51,28.03,28.05,Apr,0,1,36.25
2021-04-06,2021,4,28.7,0.77,56.3,17.5,Normal,Mumbai,Spring,29.57,28.21,5.13,28.5,28.05,Apr,0,1,30.04
2021-04-07,2021,4,31.36,2.81,47.1,16.4,Normal,Mumbai,Spring,29.8,28.35,7.86,28.24,28.05,Apr,0,1,32.63
2021-04-08,2021,4,31.16,0.57,62.1,29.9,Normal,Mumbai,Spring,30.21,28.48,8.01,28.79,28.05,Apr,0,1,35.74
2021-04-09,2021,4,29.04,0.89,53.0,20.5,Normal,Mumbai,Spring,30.32,28.6,8.27,29.08,28.05,Apr,0,1,30.09
2021-04-10,2021,4,29.6,0.02,54.3,7.9,Normal,Mumbai,Spring,30.23,28.73,7.38,27.23,28.05,Apr,0,1,31.12
2021-04-11,2021,4,31.94,0.45,53.7,12.5,Normal,Mumbai,Spring,30.36,28.87,7.03,25.5,28.05,Apr,0,1,35.17
2021-04-12,2021,4,30.69,2.42,61.1,3.9,Normal,Mumbai,Spring,30.36,29.03,7.93,27.14,28.05,Apr,0,1,34.46
2021-04-13,2021,4,33.55,0.49,56.1,11.1,Normal,Mumbai,Spring,31.05,29.24,7.65,27.31,28.05,Apr,0,1,39.48
2021-04-14,2021,4,32.04,0.35,63.9,18.2,Normal,Mumbai,Spring,31.15,29.4,5.19,26.56,28.05,Apr,0,1,38.4
2021-04-15,2021,4,30.69,0.94,70.1,8.3,Normal,Mumbai,Spring,31.08,29.49,5.56,27.13,28.05,Apr,0,1,36.81
2021-04-16,2021,4,31.53,0.1,65.4,9.9,Normal,Mumbai,Spring,31.43,29.58,4.77,26.88,28.05,Apr,0,1,37.58
2021-04-17,2021,4,31.76,0.91,78.1,22.2,Normal,Mumbai,Spring,31.74,29.78,5.66,25.81,28.05,Apr,0,1,42.74
2021-04-18,2021,4,30.7,0.43,80.5,41.6,Normal,Mumbai,Spring,31.57,29.97,5.64,26.04,28.05,Apr,0,1,40.05
2021-04-19,2021,4,30.54,0.58,57.1,14.0,Normal,Mumbai,Spring,31.54,30.09,3.8,26.6,28.05,Apr,0,1,33.26
2021-04-20,2021,4,33.08,1.88,48.5,16.9,Normal,Mumbai,Spring,31.48,30.16,5.19,27.99,28.05,Apr,0,1,36.02
2021-04-21,2021,4,33.42,1.3,57.1,17.6,Normal,Mumbai,Spring,31.67,30.24,6.14,28.48,28.05,Apr,0,1,39.53
2021-04-22,2021,4,33.17,0.71,61.2,17.4,Normal,Mumbai,Spring,32.03,30.31,5.91,27.72,28.05,Apr,0,1,40.4
2021-04-23,2021,4,34.66,1.03,82.3,4.1,Normal,Mumbai,Spring,32.48,30.52,6.84,26.93,28.05,Apr,0,1,56.53
2021-04-24,2021,4,31.69,1.75,56.3,12.4,Normal,Mumbai,Spring,32.47,30.71,7.68,27.37,28.05,Apr,0,1,35.35
2021-04-25,2021,4,35.13,1.64,62.8,10.1,Normal,Mumbai,Spring,33.1,31.04,8.89,27.83,28.05,Apr,0,1,46.85
2021-04-26,2021,4,31.38,0.25,53.2,9.8,Normal,Mumbai,Spring,33.22,31.15,8.56,26.76,28.05,Apr,0,1,33.97
2021-04-27,2021,4,31.32,0.43,56.5,18.7,Normal,Mumbai,Spring,32.97,31.24,7.11,26.81,28.05,Apr,0,1,34.64
2021-04-28,2021,4,30.31,0.51,47.9,33.0,Normal,Mumbai,Spring,32.52,31.21,6.32,26.74,28.05,Apr,0,1,31.17
2021-04-29,2021,4,32.39,0.25,45.4,32.4,Normal,Mumbai,Spring,32.41,31.27,5.86,25.84,28.05,Apr,0,1,33.98
2021-04-30,2021,4,32.41,0.02,73.6,12.2,Normal,Mumbai,Spring,32.09,31.36,4.85,25.78,28.05,Apr,0,1,43.09
2021-05-01,2021,5,34.06,0.23,70.7,14.2,Normal,Mumbai,Spring,32.43,31.55,3.33,25.59,28.05,May,0,1,47.34
2021-05-02,2021,5,33.74,1.98,56.3,7.8,Normal,Mumbai,Spring,32.23,31.73,3.67,26.94,28.05,May,0,1,40.03
2021-05-03,2021,5,31.69,0.95,70.6,1.8,Normal,Mumbai,Spring,32.27,31.78,4.37,26.98,28.05,May,0,1,39.72
2021-05-04,2021,5,32.99,0.5,46.9,34.6,Normal,Mumbai,Spring,32.51,31.85,4.44,26.68,28.05,May,0,1,35.42
