date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season
2018-07-13,2018,7,34.9,8.57,77.4,17.9,Normal,Mumbai,Monsoon
2018-07-14,2018,7,35.99,41.79,88.8,26.0,Normal,Mumbai,Monsoon
2018-07-15,2018,7,35.04,37.4,83.9,6.9,Normal,Mumbai,Monsoon
2018-07-16,2018,7,35.57,6.38,81.4,16.7,Normal,Mumbai,Monsoon
2018-07-17,2018,7,34.78,20.62,89.2,16.3,Normal,Mumbai,Monsoon
2018-07-18,2018,7,36.07,9.4,95.2,,Normal,Mumbai,Monsoon
2018-07-19,2018,7,32.68,8.6,83.8,11.6,Normal,Mumbai,Monsoon
2018-07-20,2018,7,34.39,0.68,85.1,29.1,Normal,Mumbai,Monsoon
2018-07-21,2018,7,35.31,10.24,75.5,10.7,Normal,Mumbai,Monsoon
2018-07-22,2018,7,35.6,27.7,83.2,12.7,Normal,Mumbai,Monsoon
2018-07-23,2018,7,36.96,18.18,86.8,24.6,Normal,Mumbai,Monsoon
2018-07-24,2018,7,34.06,18.52,84.8,6.4,Normal,Mumbai,Monsoon
2018-07-25,2018,7,36.79,2.09,82.1,26.8,Normal,Mumbai,Monsoon
2018-07-26,2018,7,33.5,5.33,90.8,33.8,Normal,Mumbai,Monsoon
2018-07-27,2018,7,36.4,3.19,85.5,6.0,Normal,Mumbai,Monsoon
2018-07-28,2018,7,35.56,4.56,100.0,0.7,Normal,Mumbai,Monsoon
2018-07-29,2018,7,32.88,10.4,86.7,17.1,Normal,Mumbai,Monsoon
2018-07-30,2018,7,34.62,5.45,63.0,21.4,Normal,Mumbai,Monsoon
2018-07-31,2018,7,33.99,9.87,76.1,16.2,Normal,Mumbai,Monsoon
2018-08-01,2018,8,34.92,6.93,89.3,29.6,Normal,Mumbai,Monsoon
2018-08-02,2018,8,33.55,4.05,79.9,22.4,Normal,Mumbai,Monsoon
2018-08-03,2018,8,33.34,1.2,80.4,18.4,Normal,Mumbai,Monsoon
2018-08-04,2018,8,35.76,26.69,75.1,8.5,Normal,Mumbai,Monsoon
2018-08-05,2018,8,33.46,0.14,81.2,8.6,Normal,Mumbai,Monsoon
2018-08-06,2018,8,34.75,0.02,86.6,20.1,Normal,Mumbai,Monsoon
2018-08-07,2018,8,33.07,21.04,88.1,62.2,Normal,Mumbai,Monsoon
2018-08-08,2018,8,35.8,68.98,76.8,17.8,Normal,Mumbai,Monsoon
2018-08-09,2018,8,32.18,15.58,91.4,4.6,Normal,Mumbai,Monsoon
2018-08-10,2018,8,32.18,0.18,75.5,19.1,Normal,Mumbai,Monsoon
2018-08-11,2018,8,35.28,3.08,88.5,18.6,Normal,Mumbai,Monsoon
2018-08-12,2018,8,32.21,42.83,87.7,24.9,Normal,Mumbai,Monsoon
2018-08-13,2018,8,35.17,19.84,77.5,10.4,Normal,Mumbai,Monsoon
2018-08-14,2018,8,34.0,10.04,76.6,1.4,Normal,Mumbai,Monsoon
2018-08-15,2018,8,32.32,3.24,88.1,11.7,Normal,Mumbai,Monsoon
2018-08-16,2018,8,29.72,0.17,80.5,20.5,Normal,Mumbai,Monsoon
2018-08-17,2018,8,32.29,0.25,83.5,10.5,Normal,Mumbai,Monsoon
2018-08-18,2018,8,32.36,11.36,90.5,22.1,Normal,Mumbai,Monsoon
2018-08-19,2018,8,33.84,0.26,88.8,22.2,Normal,Mumbai,Monsoon
2018-08-20,2018,8,34.35,60.67,77.7,24.4,Normal,Mumbai,Monsoon
2018-08-21,2018,8,30.82,2.43,84.6,7.6,Normal,Mumbai,Monsoon
2018-08-22,2018,8,32.93,14.88,77.5,7.1,Normal,Mumbai,Monsoon
2018-08-23,2018,8,32.76,2.02,92.0,26.3,Normal,Mumbai,Monsoon
2018-08-24,2018,8,33.09,9.32,97.3,7.9,Normal,Mumbai,Monsoon
2018-08-25,2018,8,32.11,1.01,78.2,6.8,Normal,Mumbai,Monsoon
2018-08-26,2018,8,28.32,17.47,84.8,12.2,Normal,Mumbai,Monsoon
2018-08-27,2018,8,30.88,10.55,92.3,14.4,Normal,Mumbai,Monsoon
2018-08-28,2018,8,29.25,1.08,85.2,9.7,Normal,Mumbai,Monsoon
2018-08-29,2018,8,30.55,22.65,89.5,12.0,Normal,Mumbai,Monsoon
2018-08-30,2018,8,32.19,9.5,85.4,4.1,Normal,Mumbai,Monsoon
2018-08-31,2018,8,31.05,30.55,76.5,4.1,Normal,Mumbai,Monsoon
2018-09-01,2018,9,32.19,29.81,86.0,21.3,Normal,Mumbai,Monsoon
2018-09-02,2018,9,30.85,30.39,94.0,8.0,Normal,Mumbai,Monsoon
2018-09-03,2018,9,28.25,0.97,87.5,21.2,Normal,Mumbai,Monsoon
2018-09-04,2018,9,26.29,1.55,98.0,17.6,Normal,Mumbai,Monsoon
2018-09-05,2018,9,30.16,52.78,70.8,0.7,Normal,Mumbai,Monsoon
2018-09-06,2018,9,29.48,8.02,88.0,25.3,Normal,Mumbai,Monsoon
2018-09-07,2018,9,28.2,3.27,79.8,18.6,Normal,Mumbai,Monsoon
2018-09-08,2018,9,26.98,17.62,78.0,14.6,Normal,Mumbai,Monsoon
2018-09-09,2018,9,28.3,3.68,95.7,24.4,Normal,Mumbai,Monsoon
2018-09-10,2018,9,28.97,15.59,83.0,8.9,Normal,Mumbai,Monsoon
2018-09-11,2018,9,30.13,21.79,82.2,13.2,Normal,Mumbai,Monsoon
2018-09-12,2018,9,29.27,18.4,87.7,1.4,Normal,Mumbai,Monsoon
2018-09-13,2018,9,31.27,3.84,67.8,22.2,Normal,Mumbai,Monsoon
2018-09-14,2018,9,27.16,6.16,95.8,2.8,Normal,Mumbai,Monsoon
2018-09-15,2018,9,29.9,6.4,100.0,8.1,Normal,Mumbai,Monsoon
2018-09-16,2018,9,28.51,8.11,92.3,14.3,Normal,Mumbai,Monsoon
2018-09-17,2018,9,29.35,2.2,88.3,38.7,Normal,Mumbai,Monsoon
2018-09-18,2018,9,27.51,7.23,83.3,7.7,Normal,Mumbai,Monsoon
2018-09-19,2018,9,29.64,8.58,76.4,15.2,Normal,Mumbai,Monsoon
2018-09-20,2018,9,28.33,9.1,94.6,19.7,Normal,Mumbai,Monsoon
2018-09-21,2018,9,26.73,20.57,92.3,25.7,Normal,Mumbai,Monsoon
2018-09-22,2018,9,27.6,8.74,88.6,22.7,Normal,Mumbai,Monsoon
2018-09-23,2018,9,27.12,3.15,87.7,19.6,Normal,Mumbai,Monsoon
2018-09-24,2018,9,28.07,13.06,87.4,5.0,Normal,Mumbai,Monsoon
2018-09-25,2018,9,25.43,19.15,80.8,13.6,Normal,Mumbai,Monsoon
2018-09-26,2018,9,27.02,4.62,100.0,7.8,Normal,Mumbai,Monsoon
2018-09-27,2018,9,27.52,12.44,82.7,13.6,Normal,Mumbai,Monsoon
2018-09-28,2018,9,26.84,1.91,81.6,7.6,Normal,Mumbai,Monsoon
2018-09-29,2018,9,28.68,5.02,94.0,7.2,Normal,Mumbai,Monsoon
2018-09-30,2018,9,27.68,170.81,84.8,21.3,Extrem,Mumbai,Monsoon
2018-10-01,2018,10,26.38,0.01,68.9,10.1,Normal,Mumbai,Autumn
2018-10-02,2018,10,26.58,0.17,54.7,9.9,Normal,Mumbai,Autumn
2018-10-03,2018,10,26.56,1.04,67.1,3.4,Normal,Mumbai,Autumn
2018-10-04,2018,10,26.59,0.82,72.0,25.6,Normal,Mumbai,Autumn
2018-10-05,2018,10,23.11,0.54,54.9,26.0,Normal,Mumbai,Autumn
2018-10-06,2018,10,25.27,3.08,61.3,2.2,Normal,Mumbai,Autumn
2018-10-07,2018,10,23.36,0.49,75.6,31.6,Normal,Mumbai,Autumn
2018-10-08,2018,10,27.37,0.92,64.0,5.1,Normal,Mumbai,Autumn
2018-10-09,2018,10,25.23,1.01,59.1,30.0,Normal,Mumbai,Autumn
2018-10-10,2018,10,24.91,0.9,74.6,19.9,Normal,Mumbai,Autumn
2018-10-11,2018,10,26.41,0.78,55.3,13.8,Normal,Mumbai,Autumn
2018-10-12,2018,10,25.57,0.49,43.0,7.3,Normal,Mumbai,Autumn
2018-10-13,2018,10,23.12,2.87,52.2,26.8,Normal,Mumbai,Autumn
2018-10-14,2018,10,24.58,0.72,71.4,20.4,Normal,Mumbai,Autumn
2018-10-15,2018,10,24.06,0.9,65.2,17.4,Normal,Mumbai,Autumn
2018-10-16,2018,10,21.82,1.28,60.7,22.0,Normal,Mumbai,Autumn
2018-10-17,2018,10,23.28,0.08,70.6,10.2,Normal,Mumbai,Autumn
2018-10-18,2018,10,23.92,1.82,61.7,20.1,Normal,Mumbai,Autumn
2018-10-19,2018,10,23.9,0.86,57.8,14.1,Normal,Mumbai,Autumn
2018-10-20,2018,10,21.73,1.28,68.4,8.1,Normal,Mumbai,Autumn
2018-10-21,2018,10,25.56,1.77,56.2,7.6,Normal,Mumbai,Autumn
2018-10-22,2018,10,23.56,2.49,64.9,23.2,Normal,Mumbai,Autumn
2018-10-23,2018,10,23.65,0.6,52.1,7.0,Normal,Mumbai,Autumn
2018-10-24,2018,10,24.08,2.0,49.5,4.3,Normal,Mumbai,Autumn
2018-10-25,2018,10,22.19,0.36,51.3,12.4,Normal,Mumbai,Autumn
2018-10-26,2018,10,23.94,1.3,59.7,49.0,Normal,Mumbai,Autumn
2018-10-27,2018,10,22.6,0.13,53.5,18.2,Normal,Mumbai,Autumn
2018-10-28,2018,10,21.69,0.02,53.8,7.8,Normal,Mumbai,Autumn
2018-10-29,2018,10,23.79,0.12,58.5,15.8,Normal,Mumbai,Autumn
2018-10-30,2018,10,25.06,0.46,59.3,32.6,Normal,Mumbai,Autumn
2018-10-31,2018,10,23.81,0.04,44.5,18.1,Normal,Mumbai,Autumn
2018-11-01,2018,11,24.0,1.19,34.8,23.8,Normal,Mumbai,Autumn
2018-11-02,2018,11,21.73,0.46,64.0,20.7,Normal,Mumbai,Autumn
2018-11-03,2018,11,20.02,1.6,61.4,15.0,Normal,Mumbai,Autumn
2018-11-04,2018,11,24.55,0.06,46.3,18.9,Normal,Mumbai,Autumn
2018-11-05,2018,11,25.3,0.29,64.4,18.6,Normal,Mumbai,Autumn
2018-11-06,2018,11,24.44,0.63,64.3,11.3,Normal,Mumbai,Autumn
2018-11-07,2018,11,21.53,0.58,57.0,4.3,Normal,Mumbai,Autumn
2018-11-08,2018,11,20.21,0.17,79.6,21.6,Normal,Mumbai,Autumn
2018-11-09,2018,11,20.25,6.17,72.7,23.5,Normal,Mumbai,Autumn
2018-11-10,2018,11,19.24,0.4,56.0,10.3,Normal,Mumbai,Autumn
2018-11-11,2018,11,21.51,1.53,56.2,7.5,Normal,Mumbai,Autumn
2018-11-12,2018,11,24.0,0.3,45.4,15.0,Normal,Mumbai,Autumn
2018-11-13,2018,11,21.3,2.52,72.2,9.4,Normal,Mumbai,Autumn
2018-11-14,2018,11,21.88,0.59,62.5,14.9,Normal,Mumbai,Autumn
2018-11-15,2018,11,23.41,2.77,68.2,20.9,Normal,Mumbai,Autumn
2018-11-16,2018,11,20.67,0.5,38.7,13.8,Normal,Mumbai,Autumn
2018-11-17,2018,11,24.25,0.01,67.8,17.1,Normal,Mumbai,Autumn
2018-11-18,2018,11,24.11,0.87,54.9,11.3,Normal,Mumbai,Autumn
2018-11-19,2018,11,20.86,0.89,65.8,6.1,Normal,Mumbai,Autumn
2018-11-20,2018,11,20.12,0.15,65.2,14.6,Normal,Mumbai,Autumn
2018-11-21,2018,11,21.97,0.32,59.8,8.0,Normal,Mumbai,Autumn
2018-11-22,2018,11,20.33,1.84,53.0,3.4,Normal,Mumbai,Autumn
2018-11-23,2018,11,19.06,0.04,64.0,15.0,Normal,Mumbai,Autumn
2018-11-24,2018,11,22.66,0.81,51.6,7.6,Normal,Mumbai,Autumn
2018-11-25,2018,11,22.5,0.91,70.5,3.8,Normal,Mumbai,Autumn
2018-11-26,2018,11,20.85,1.4,52.8,28.2,Normal,Mumbai,Autumn
2018-11-27,2018,11,18.67,0.05,60.2,15.7,Normal,Mumbai,Autumn
2018-11-28,2018,11,18.67,1.06,52.5,29.2,Normal,Mumbai,Autumn
2018-11-29,2018,11,20.63,0.0,61.6,7.1,Normal,Mumbai,Autumn
2018-11-30,2018,11,19.67,0.37,49.7,4.5,Normal,Mumbai,Autumn
2018-12-01,2018,12,19.86,0.83,51.9,5.7,Normal,Mumbai,Winter
2018-12-02,2018,12,21.86,2.91,82.9,15.2,Normal,Mumbai,Winter
2018-12-03,2018,12,21.39,0.16,68.4,31.2,Normal,Mumbai,Winter
2018-12-04,2018,12,22.32,0.22,63.7,15.0,Normal,Mumbai,Winter
2018-12-05,2018,12,18.73,1.33,65.1,7.3,Normal,Mumbai,Winter
2018-12-06,2018,12,19.67,0.56,63.1,14.3,Normal,Mumbai,Winter
2018-12-07,2018,12,21.29,1.17,59.1,14.2,Normal,Mumbai,Winter
2018-12-08,2018,12,20.8,7.17,67.6,18.7,Normal,Mumbai,Winter
2018-12-09,2018,12,22.4,5.2,51.7,25.3,Normal,Mumbai,Winter
2018-12-10,2018,12,20.7,0.52,76.0,10.3,Normal,Mumbai,Winter
2018-12-11,2018,12,22.82,0.84,61.2,11.3,Normal,Mumbai,Winter
2018-12-12,2018,12,20.84,2.82,68.0,7.3,Normal,Mumbai,Winter
2018-12-13,2018,12,21.61,0.12,75.7,15.3,Normal,Mumbai,Winter
2018-12-14,2018,12,19.51,0.72,64.9,26.2,Normal,Mumbai,Winter
2018-12-15,2018,12,20.01,0.57,51.9,19.1,Normal,Mumbai,Winter
2018-12-16,2018,12,21.34,0.42,72.2,12.7,Normal,Mumbai,Winter
2018-12-17,2018,12,22.39,6.18,77.0,3.7,Normal,Mumbai,Winter
2018-12-18,2018,12,21.06,1.59,40.5,17.4,Normal,Mumbai,Winter
2018-12-19,2018,12,19.84,0.59,59.0,6.4,Normal,Mumbai,Winter
2018-12-20,2018,12,22.03,2.12,62.9,6.5,Normal,Mumbai,Winter
2018-12-21,2018,12,16.67,0.81,57.4,7.1,Normal,Mumbai,Winter
2018-12-22,2018,12,17.83,2.47,47.5,13.5,Normal,Mumbai,Winter
2018-12-23,2018,12,20.99,0.37,51.2,11.4,Normal,Mumbai,Winter
2018-12-24,2018,12,20.0,0.3,41.5,23.6,Normal,Mumbai,Winter
2018-12-25,2018,12,20.9,0.34,69.6,3.5,Normal,Mumbai,Winter
2018-12-26,2018,12,20.1,0.93,73.7,7.9,Normal,Mumbai,Winter
2018-12-27,2018,12,20.88,0.41,73.6,3.5,Normal,Mumbai,Winter
2018-12-28,2018,12,18.82,0.19,59.7,5.1,Normal,Mumbai,Winter
2018-12-29,2018,12,20.92,6.27,62.7,14.7,Normal,Mumbai,Winter
2018-12-30,2018,12,21.58,2.77,70.7,4.6,Normal,Mumbai,Winter
2018-12-31,2018,12,21.94,1.21,57.7,8.0,Normal,Mumbai,Winter
2019-01-01,2019,1,23.2,2.67,50.5,8.6,Normal,Mumbai,Winter
2019-01-02,2019,1,20.57,3.29,54.3,50.3,Normal,Mumbai,Winter
2019-01-03,2019,1,20.65,1.35,61.8,26.2,Normal,Mumbai,Winter
2019-01-04,2019,1,17.99,0.88,52.9,4.1,Normal,Mumbai,Winter
2019-01-05,2019,1,19.51,2.56,64.7,25.9,Normal,Mumbai,Winter
2019-01-06,2019,1,20.06,1.01,,12.6,Normal,Mumbai,Winter
2019-01-07,2019,1,21.97,0.16,57.6,22.2,Normal,Mumbai,Winter
2019-01-08,2019,1,19.52,0.55,64.1,32.0,Normal,Mumbai,Winter
2019-01-09,2019,1,21.68,0.71,61.3,3.8,Normal,Mumbai,Winter
2019-01-10,2019,1,20.53,3.29,52.6,8.5,Normal,Mumbai,Winter
2019-01-11,2019,1,20.31,1.29,67.4,9.8,Normal,Mumbai,Winter
2019-01-12,2019,1,21.01,2.5,62.6,7.0,Normal,Mumbai,Winter
2019-01-13,2019,1,20.1,1.7,39.1,2.7,Normal,Mumbai,Winter
2019-01-14,2019,1,20.1,0.45,64.6,19.5,Normal,Mumbai,Winter
2019-01-15,2019,1,18.25,1.52,55.8,6.5,Normal,Mumbai,Winter
2019-01-16,2019,1,20.49,0.26,54.8,21.3,Normal,Mumbai,Winter
2019-01-17,2019,1,20.21,0.63,51.7,18.9,Normal,Mumbai,Winter
2019-01-18,2019,1,20.22,1.97,50.0,15.9,Normal,Mumbai,Winter
2019-01-19,2019,1,21.69,1.14,62.1,12.3,Normal,Mumbai,Winter
2019-01-20,2019,1,22.12,2.09,65.5,19.7,Normal,Mumbai,Winter
2019-01-21,2019,1,21.55,0.35,61.5,11.2,Normal,Mumbai,Winter
2019-01-22,2019,1,22.77,1.66,69.5,10.8,Normal,Mumbai,Winter
2019-01-23,2019,1,22.21,0.27,65.8,10.7,Normal,Mumbai,Winter
2019-01-24,2019,1,20.99,0.95,39.9,4.1,Normal,Mumbai,Winter
2019-01-25,2019,1,20.81,0.68,50.8,32.0,Normal,Mumbai,Winter
2019-01-26,2019,1,22.06,0.98,71.9,17.2,Normal,Mumbai,Winter
2019-01-27,2019,1,,0.17,47.3,15.9,Normal,Mumbai,Winter
2019-01-28,2019,1,23.85,0.54,32.6,7.7,Normal,Mumbai,Winter
2019-01-29,2019,1,23.63,1.32,78.3,15.7,Normal,Mumbai,Winter
2019-01-30,2019,1,21.12,0.98,63.0,9.0,Normal,Mumbai,Winter
2019-01-31,2019,1,21.87,0.96,53.2,10.8,Normal,Mumbai,Winter
2019-02-01,2019,2,23.12,0.86,51.5,,Normal,Mumbai,Winter
2019-02-02,2019,2,23.81,3.46,66.3,7.5,Normal,Mumbai,Winter
2019-02-03,2019,2,23.72,3.27,64.8,24.5,Normal,Mumbai,Winter
2019-02-04,2019,2,22.31,0.54,63.3,4.8,Normal,Mumbai,Winter
2019-02-05,2019,2,20.62,0.52,58.1,9.3,Normal,Mumbai,Winter
2019-02-06,2019,2,21.11,0.97,47.2,18.1,Normal,Mumbai,Winter
2019-02-07,2019,2,23.12,0.12,59.6,21.0,Normal,Mumbai,Winter
2019-02-08,2019,2,23.32,0.43,70.7,1.3,Normal,Mumbai,Winter
2019-02-09,2019,2,21.27,0.31,54.6,7.1,Normal,Mumbai,Winter
2019-02-10,2019,2,23.09,0.3,66.0,3.7,Normal,Mumbai,Winter
2019-02-11,2019,2,24.08,1.22,56.0,33.6,Normal,Mumbai,Winter
2019-02-12,2019,2,21.52,0.58,68.0,8.1,Normal,Mumbai,Winter
2019-02-13,2019,2,25.01,0.23,50.2,4.3,Normal,Mumbai,Winter
2019-02-14,2019,2,22.9,2.62,60.1,6.3,Normal,Mumbai,Winter
2019-02-15,2019,2,25.47,2.49,64.6,6.9,Normal,Mumbai,Winter
2019-02-16,2019,2,22.9,2.38,53.2,4.5,Normal,Mumbai,Winter
2019-02-17,2019,2,22.27,0.59,63.6,3.9,Normal,Mumbai,Winter
2019-02-18,2019,2,23.24,0.07,59.7,29.3,Normal,Mumbai,Winter
2019-02-19,2019,2,23.91,0.14,59.6,26.5,Normal,Mumbai,Winter
2019-02-20,2019,2,23.59,0.39,53.2,27.5,Normal,Mumbai,Winter
2019-02-21,2019,2,28.99,0.3,70.0,11.9,Heatwa,Mumbai,Winter
2019-02-22,2019,2,29.94,2.49,50.5,13.3,Heatwa,Mumbai,Winter
2019-02-23,2019,2,29.3,5.15,62.8,26.6,Heatwa,Mumbai,Winter
2019-02-24,2019,2,29.59,2.04,51.5,7.3,Heatwa,Mumbai,Winter
2019-02-25,2019,2,27.25,1.57,59.3,28.4,Heatwa,Mumbai,Winter
2019-02-26,2019,2,30.53,1.07,66.4,1.5,Heatwa,Mumbai,Winter
2019-02-27,2019,2,29.93,1.76,57.1,12.3,Heatwa,Mumbai,Winter
2019-02-28,2019,2,27.59,3.53,30.0,12.8,Normal,Mumbai,Winter
2019-03-01,2019,3,23.89,1.1,46.6,25.3,Normal,Mumbai,Spring
2019-03-02,2019,3,22.72,0.2,38.4,21.5,Normal,Mumbai,Spring
2019-03-03,2019,3,26.49,0.21,60.7,24.4,Normal,Mumbai,Spring
2019-03-04,2019,3,26.21,1.05,59.9,3.7,Normal,Mumbai,Spring
2019-03-05,2019,3,24.31,0.49,56.5,32.3,Normal,Mumbai,Spring
2019-03-06,2019,3,23.66,2.89,53.7,23.7,Normal,Mumbai,Spring
2019-03-07,2019,3,28.4,1.13,62.2,11.0,Normal,Mumbai,Spring
2019-03-08,2019,3,28.35,1.35,45.5,8.7,Normal,Mumbai,Spring
2019-03-09,2019,3,22.63,0.01,69.6,11.5,Normal,Mumbai,Spring
2019-03-10,2019,3,25.81,0.83,60.8,14.7,Normal,Mumbai,Spring
2019-03-11,2019,3,29.13,0.68,50.6,18.1,Normal,Mumbai,Spring
2019-03-12,2019,3,26.05,1.47,55.8,5.9,Normal,Mumbai,Spring
2019-03-13,2019,3,26.17,0.58,58.7,7.2,Normal,Mumbai,Spring
2019-03-14,2019,3,26.61,4.5,46.2,7.1,Normal,Mumbai,Spring
2019-03-15,2019,3,25.49,1.33,66.7,18.0,Normal,Mumbai,Spring
2019-03-16,2019,3,24.76,1.29,69.7,10.4,Normal,Mumbai,Spring
2019-03-17,2019,3,29.03,3.02,61.2,14.0,Normal,Mumbai,Spring
2019-03-18,2019,3,24.82,6.41,69.4,17.0,Normal,Mumbai,Spring
2019-03-19,2019,3,28.1,0.26,86.5,1.5,Normal,Mumbai,Spring
2019-03-20,2019,3,29.19,2.0,41.2,13.4,Normal,Mumbai,Spring
2019-03-21,2019,3,25.82,0.21,60.5,13.8,Normal,Mumbai,Spring
2019-03-22,2019,3,26.75,0.73,46.6,4.7,Normal,Mumbai,Spring
2019-03-23,2019,3,30.1,0.13,75.6,23.3,Normal,Mumbai,Spring
2019-03-24,2019,3,29.21,1.17,62.5,12.6,Normal,Mumbai,Spring
2019-03-25,2019,3,27.62,0.76,53.0,15.6,Normal,Mumbai,Spring
2019-03-26,2019,3,30.49,1.19,57.4,11.0,Normal,Mumbai,Spring
2019-03-27,2019,3,30.63,1.36,73.4,8.9,Normal,Mumbai,Spring
2019-03-28,2019,3,29.37,1.16,64.5,,Normal,Mumbai,Spring
2019-03-29,2019,3,27.75,0.42,65.8,11.9,Normal,Mumbai,Spring
2019-03-30,2019,3,28.61,2.18,74.9,5.0,Normal,Mumbai,Spring
2019-03-31,2019,3,29.8,0.96,69.5,12.5,Normal,Mumbai,Spring
2019-04-01,2019,4,29.22,0.81,71.2,47.3,Normal,Mumbai,Spring
2019-04-02,2019,4,31.05,5.22,58.7,20.3,Normal,Mumbai,Spring
2019-04-03,2019,4,27.48,0.4,37.5,5.7,Normal,Mumbai,Spring
2019-04-04,2019,4,27.67,0.9,61.0,5.0,Normal,Mumbai,Spring
2019-04-05,2019,4,30.31,1.38,53.4,16.7,Normal,Mumbai,Spring
2019-04-06,2019,4,29.44,0.16,67.9,8.0,Normal,Mumbai,Spring
2019-04-07,2019,4,29.37,0.52,42.3,12.9,Normal,Mumbai,Spring
2019-04-08,2019,4,27.79,1.94,68.3,23.5,Normal,Mumbai,Spring
2019-04-09,2019,4,30.6,0.32,61.9,13.0,Normal,Mumbai,Spring
2019-04-10,2019,4,30.62,0.82,63.5,12.2,Normal,Mumbai,Spring
2019-04-11,2019,4,31.81,1.2,66.2,13.6,Normal,Mumbai,Spring
2019-04-12,2019,4,31.06,1.33,59.7,23.5,Normal,Mumbai,Spring
2019-04-13,2019,4,30.89,1.56,56.7,10.4,Normal,Mumbai,Spring
2019-04-14,2019,4,32.98,2.41,71.3,9.6,Normal,Mumbai,Spring
2019-04-15,2019,4,29.37,0.6,65.9,4.6,Normal,Mumbai,Spring
2019-04-16,2019,4,32.27,1.47,66.9,25.2,Normal,Mumbai,Spring
2019-04-17,2019,4,29.08,1.58,59.2,7.2,Normal,Mumbai,Spring
2019-04-18,2019,4,30.45,0.43,61.1,4.2,Normal,Mumbai,Spring
2019-04-19,2019,4,30.01,4.14,59.9,9.4,Normal,Mumbai,Spring
2019-04-20,2019,4,33.12,2.4,42.6,4.6,Normal,Mumbai,Spring
2019-04-21,2019,4,31.97,0.41,46.2,8.0,Normal,Mumbai,Spring
2019-04-22,2019,4,32.17,1.35,58.8,14.5,Normal,Mumbai,Spring
2019-04-23,2019,4,30.64,1.52,41.2,26.5,Normal,Mumbai,Spring
2019-04-24,2019,4,31.97,0.68,58.9,22.6,Normal,Mumbai,Spring
2019-04-25,2019,4,31.39,2.39,51.1,4.4,Normal,Mumbai,Spring
2019-04-26,2019,4,33.22,1.41,59.2,6.0,Normal,Mumbai,Spring
2019-04-27,2019,4,31.27,1.29,61.7,18.3,Normal,Mumbai,Spring
2019-04-28,2019,4,34.86,0.3,41.4,6.9,Normal,Mumbai,Spring
2019-04-29,2019,4,30.46,0.63,63.3,11.9,Normal,Mumbai,Spring
2019-04-30,2019,4,31.87,0.68,55.5,22.3,Normal,Mumbai,Spring
2019-05-01,2019,5,35.7,1.59,36.8,16.7,Normal,Mumbai,Spring
2019-05-02,2019,5,32.64,1.16,55.4,27.4,Normal,Mumbai,Spring
2019-05-03,2019,5,31.42,0.11,63.8,4.4,Normal,Mumbai,Spring
2019-05-04,2019,5,33.83,0.44,55.9,11.9,Normal,Mumbai,Spring
2019-05-05,2019,5,32.88,0.77,55.3,2.0,Normal,Mumbai,Spring
2019-05-06,2019,5,32.44,1.6,61.5,10.0,Normal,Mumbai,Spring
2019-05-07,2019,5,32.15,1.63,55.2,6.7,Normal,Mumbai,Spring
2019-05-08,2019,5,38.04,0.81,57.3,6.4,Normal,Mumbai,Spring
2019-05-09,2019,5,33.6,0.15,46.7,6.4,Normal,Mumbai,Spring
2019-05-10,2019,5,31.18,0.42,54.8,17.4,Normal,Mumbai,Spring
2019-05-11,2019,5,36.4,0.35,78.8,15.9,Normal,Mumbai,Spring
2019-05-12,2019,5,35.16,1.82,61.8,7.7,Normal,Mumbai,Spring
2019-05-13,2019,5,33.18,0.24,62.7,16.5,Normal,Mumbai,Spring
2019-05-14,2019,5,33.01,0.75,53.6,,Normal,Mumbai,Spring
2019-05-15,2019,5,35.5,1.33,56.1,7.2,Normal,Mumbai,Spring
2019-05-16,2019,5,34.2,4.02,57.7,4.7,Normal,Mumbai,Spring
2019-05-17,2019,5,31.76,8.62,68.7,9.1,Normal,Mumbai,Spring
2019-05-18,2019,5,37.41,3.67,72.0,10.6,Normal,Mumbai,Spring
2019-05-19,2019,5,34.15,1.52,55.5,,Normal,Mumbai,Spring
2019-05-20,2019,5,37.11,1.65,59.8,9.1,Normal,Mumbai,Spring
2019-05-21,2019,5,31.97,1.71,57.6,24.0,Cold S,Mumbai,Spring
2019-05-22,2019,5,28.62,2.38,67.6,6.1,Cold S,Mumbai,Spring
2019-05-23,2019,5,31.74,3.64,64.7,29.1,Cold S,Mumbai,Spring
2019-05-24,2019,5,34.16,0.71,59.1,30.4,Normal,Mumbai,Spring
2019-05-25,2019,5,32.4,0.65,70.1,11.4,Normal,Mumbai,Spring
2019-05-26,2019,5,34.62,0.74,65.2,9.8,Normal,Mumbai,Spring
2019-05-27,2019,5,35.91,1.29,52.3,6.0,Normal,Mumbai,Spring
2019-05-28,2019,5,34.67,1.79,60.1,9.6,Normal,Mumbai,Spring
2019-05-29,2019,5,34.96,2.45,58.2,2.2,Normal,Mumbai,Spring
2019-05-30,2019,5,37.19,0.73,50.1,8.9,Normal,Mumbai,Spring
2019-05-31,2019,5,35.68,0.54,57.7,26.0,Normal,Mumbai,Spring
2019-06-01,2019,6,34.3,3.16,86.6,14.9,Normal,Mumbai,Monsoon
2019-06-02,2019,6,36.66,5.69,90.8,20.1,Normal,Mumbai,Monsoon
2019-06-03,2019,6,35.95,18.85,96.3,7.9,Normal,Mumbai,Monsoon
2019-06-04,2019,6,31.91,9.01,99.4,8.8,Normal,Mumbai,Monsoon
